STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-07,0,82,52
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-08,0,81,43
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-09,0.8,71,45
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-10,0,71,46
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-11,0,74,49
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-12,0,75,61
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-13,0.05,76,66
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-14,0,75,67
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-15,0,76,62
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-16,0,80,48
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-17,0,77,60
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-18,0.1,77,50
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-19,0,57,44
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-20,0.1,65,36
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-21,0,68,40
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-22,0,72,46
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-23,0.3,72,46
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-24,0.04,65,45
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-25,0,73,47
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-26,0,69,56
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-27,0,63,50
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-28,0,65,50
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-29,0,68,51
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-30,0,69,47
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-10-31,0,73,49
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-01,0.56,74,45
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-02,0,71,53
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-03,0.04,74,54
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-04,0,78,54
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-05,0,77,51
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-06,0,80,65
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-07,0,79,59
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-08,0,67,53
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-09,0,66,51
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-10,0,72,41
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-11,0.88,76,64
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-12,0.24,76,70
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-13,0.1,71,45
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-14,0,70,39
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-15,0.1,68,36
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-16,0,67,36
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-17,0,63,37
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-18,0,52,28
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-19,0,57,28
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-20,0,51,35
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-21,0,52,22
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-22,0,61,22
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-23,0,64,37
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-24,0,65,34
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-25,0.04,58,46
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-26,0.75,56,42
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-27,0.5,69,34
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-28,0,70,38
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-29,0,79,37
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-11-30,0.57,68,37
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-01,0,62,34
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-02,0,62,27
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-03,0,68,27
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-04,0,61,40
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-05,0,61,29
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-06,0.2,62,41
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-07,0.2,69,48
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-08,0.1,64,50
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-09,0,53,40
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-10,0,56,37
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-11,0,57,37
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-12,0,46,35
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-13,0.2,46,25
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-14,0,47,25
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-15,0,66,45
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-16,0.97,64,41
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-17,0,63,36
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-18,0,50,32
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-19,0,44,28
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-20,0.49,50,27
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-21,0,62,45
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-22,0,62,46
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-23,0,63,31
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-24,0,32,23
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-25,0,37,20
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-26,0,43,17
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-27,0,48,20
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-28,0,55,19
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-29,0.2,60,26
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-30,0,67,36
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2022-12-31,2.25,70,47
